id,example_ja,example_zh
n3_0403,多くの人が平和を望んでいます。,許多人盼望和平。
n3_0404,試験の後で友達と食事に行きました。,考試之後和朋友去吃飯。
n3_0405,会議で自分の意見を述べました。,我在會議上陳述了自己的意見。
n3_0406,この問題の背景を調べています。,我正在調查這個問題的背景。
n3_0407,荷物は明日の午後に配達されます。,包裹會在明天下午送達。
n3_0408,地震で多くの建物が破壊されました。,許多建築物因地震遭到破壞。
n3_0409,発表が終わると大きな拍手が起こりました。,發表結束後響起熱烈掌聲。
n3_0410,昨日は激しい雨が降りました。,昨天下了大雨。
n3_0411,会社は大きな借金で破産しました。,公司因龐大債務破產了。
n3_0412,新しいパスポートを発行してもらいました。,我請人發給新的護照。
n3_0413,この地域では交通が大きく発達しました。,這個地區的交通大幅發展。
n3_0414,発泡スチロールの箱に魚を入れます。,把魚放進保麗龍箱裡。
n3_0415,駅から少し離れた場所に住んでいます。,我住在離車站有點距離的地方。
n3_0416,道路の幅が狭くて車が通りにくいです。,道路寬度很窄，車子不好通過。
n3_0417,状況を見てから判断しましょう。,看情況後再判斷吧。
n3_0418,警察は犯人をすぐに逮捕しました。,警方很快逮捕了犯人。
n3_0420,その場面を今でもはっきり覚えています。,那個場面我到現在還記得很清楚。
n3_0421,二つの商品を比較してから買いました。,比較兩個商品後才買。
n3_0422,台風の被害は予想より大きかったです。,颱風造成的損害比預期大。
n3_0423,これは非常に重要な問題です。,這是非常重要的問題。
n3_0424,彼は必死に走って電車に間に合いました。,他拚命奔跑，趕上了電車。
n3_0425,努力すれば成功するとは必然ではありません。,努力並不必然代表會成功。
n3_0426,彼はうわさを強く否定しました。,他強烈否認了傳聞。
n3_0427,地震の後、住民は学校へ避難しました。,地震後居民到學校避難。
n3_0428,新聞は政府の対応を批判しました。,報紙批評了政府的應對。
n3_0429,これは二人だけの秘密です。,這是只有兩個人知道的祕密。
n3_0430,画面に現在の温度が表示されます。,畫面會顯示目前溫度。
n3_0431,彼女はうれしそうな表情をしていました。,她露出很開心的表情。
n3_0432,駅前に新しい商店街が広がっています。,車站前展開了一片新的商店街。
n3_0433,すべての人に平等な機会が必要です。,所有人都需要平等的機會。
n3_0434,試験の結果が出るまで不安でした。,考試結果出來前我很不安。
n3_0435,一日で全部終えるのは不可能です。,一天內全部完成是不可能的。
n3_0436,不幸な事故で多くの人がけがをしました。,許多人在不幸的事故中受傷。
n3_0437,不思議なことに鍵が机の上にありました。,奇妙的是鑰匙在桌上。
n3_0438,この町では医師が不足しています。,這個城鎮醫師不足。
n3_0439,家賃の負担がだんだん重くなっています。,房租負擔逐漸變重。
n3_0440,彼は普通に日本語で会話できます。,他可以正常地用日文對話。
n3_0441,サービスに不満を持つ客が増えています。,對服務不滿的客人正在增加。
n3_0442,不良品は店で交換できます。,瑕疵品可以在店裡更換。
n3_0443,この店は落ち着いた雰囲気があります。,這家店有沉穩的氣氛。
n3_0444,最近は物価が上がっています。,最近物價正在上漲。
n3_0445,文章の一部分を直しました。,我修改了文章的一部分。
n3_0446,論文を書く前に文献を集めました。,寫論文前先收集了文獻。
n3_0447,この文章は少し読みにくいです。,這篇文章有點難讀。
n3_0448,彼は医療の分野で働いています。,他在醫療領域工作。
n3_0449,クラスの平均点は七十点でした。,班上的平均分數是七十分。
n3_0450,平和な社会を作りたいです。,我想建立和平的社會。
n3_0451,雑誌の記事を編集しています。,我正在編輯雜誌文章。
n3_0452,困ったときは弁護士に相談しました。,遇到困難時我諮詢了律師。
n3_0453,駅はこの方向にあります。,車站在這個方向。
n3_0454,会社の方針が大きく変わりました。,公司的方針大幅改變了。
n3_0455,この方法なら時間を節約できます。,用這個方法可以節省時間。
n3_0456,大切な書類は金庫に保管しています。,重要文件保管在保險箱裡。
n3_0457,故郷の文化は私たちの誇りです。,故鄉的文化是我們的驕傲。
n3_0459,週末はほとんど家にいます。,週末幾乎都待在家。
n3_0460,風で炎が大きくなりました。,火焰被風吹得更大了。
n3_0461,彼は本気で医者を目指しています。,他認真以成為醫師為目標。
n3_0462,手続きには本人の確認が必要です。,手續需要確認本人身分。
n3_0463,この仕事は彼に任せましょう。,這份工作就交給他吧。
n3_0464,けがをした足に包帯を巻きました。,我在受傷的腳上纏了繃帶。
n3_0465,まさかここで先生に会うとは思いませんでした。,沒想到會在這裡遇到老師。
n3_0466,今がまさに出発の時です。,現在正是出發的時候。
n3_0467,彼の話は全く信じられません。,他的話完全無法相信。
n3_0468,約束を守ることは大切です。,遵守約定很重要。
n3_0469,結果にはとても満足しています。,我對結果非常滿意。
n3_0470,見方を変えると別の答えが見えてきます。,改變看法後就會看到不同答案。
n3_0471,彼は自分の失敗を認めました。,他承認了自己的失敗。
n3_0472,この町の魅力をもっと知りたいです。,我想更了解這個城鎮的魅力。
n3_0473,この仕事は細かい作業が好きな人に向いています。,這份工作適合喜歡細部作業的人。
n3_0474,彼は静かというより、むしろ疲れているようです。,與其說他安靜，不如說像是累了。
n3_0475,時間を無駄にしないようにしましょう。,我們不要浪費時間吧。
n3_0476,緊張で胸がどきどきしました。,因為緊張，胸口怦怦跳。
n3_0477,安全面をもう一度確認してください。,請再確認一次安全方面。
n3_0478,面倒な手続きでも必要ならやります。,就算手續麻煩，只要必要我也會做。
n3_0479,会議の時間を別に設けました。,另外安排了會議時間。
n3_0480,支払いは現金、若しくはカードでお願いします。,付款請用現金或信用卡。
n3_0481,会社は経験のある人材を求めています。,公司正在尋求有經驗的人才。
n3_0482,物事を一つの面だけで判断してはいけません。,不可以只從單一面向判斷事情。
n3_0483,やがて空が明るくなってきました。,不久天空漸漸亮了起來。
n3_0484,チームの中で自分の役割を理解しています。,我了解自己在團隊中的角色。
n3_0485,店は夏だけアルバイトを雇います。,店裡只在夏天雇用打工人員。
n3_0486,この券は今月末まで有効です。,這張券到這個月底前有效。
n3_0487,彼女は優秀な研究者です。,她是優秀的研究人員。
n3_0488,経験がある人のほうが就職に有利です。,有經驗的人在求職上比較有利。
n3_0489,この町は自然が豊かです。,這個城鎮自然資源很豐富。
n3_0490,子どもの様子を見に行きました。,我去看看孩子的情況。
n3_0491,毎月少しずつ預金しています。,我每個月一點一點存款。
n3_0492,余計なことを言ってしまいました。,我說了多餘的話。
