level,reading,writing,page,column,entry_no,needs_review,review_reason,ocr_context
N1,せいそう,盛装,549,left,05,,,"05 | せいそう【盛装】 / 名生2) 盛裝,華麗的裝束 / せいそう  4"
N1,ねじれる,,549,left,96,1,blank_writing;suspicious_writing,96 | ねじれる / 自F 崩曲・歪拓 : (個性)例健・幣提 / 較ネクタイがねじれる。
N1,はえる,映える,549,right,07,,,"io7 |はえる【映える】 / i 下っ 照・映照? (昭得)好看 :  ,"
N1,はげる,剥げる,549,right,om,,,| om | はげる【剥げる】 / 自下二 剝落;襯色
N1,ブーツ,boots,549,right,09,,,"| 09 | ブーツ 【boots】 / i 全 長筒鞋,長筒靴,馬鞋"
N1,ぶかぶか,,549,right,10,1,blank_writing;suspicious_writing,10 |ぶかぶか / i 歸直疙(帽 、褲)太大不合身;漂浮貌;(人)
N1,ほどける,解ける,549,right,11,,,"| 11|ほどける【解ける】 / i 點 解開,鬆開"
N1,ゆるめる,緩める,549,right,12,,,"| 12 | ゆるめる【緩める】 / 下っ 放鬆 ,合鬆懈;鬆弛;放慢速度"
N1,あおむけ,仰向け,550,left,00,,,0 | あおむけ【仰向け】         1中 / s 向上仰               1 / ぁお む    ね                  :
N1,うるおう,潤う,550,left,,1,blank_entry_no,"% |うるおう【潤う】           i 加 / 翁 潤濕 ;手頭寬裕 ;受惠,沾光     | / はだ うるお               :"
N1,おがと,,550,left,05,1,blank_writing;suspicious_writing,"05 | おがと                 1 / |おおがら【大柄】 / を 身材大,骨架大;大花樣     |"
N1,おおがら,大柄,550,left,,1,blank_entry_no,"|おおがら【大柄】 / を 身材大,骨架大;大花樣     | / 図 大庄 んなさわ 、だ          1"
N1,からだつき,体付き,550,right,,1,blank_entry_no,"| からだつき【体付き】 / 體格,體型,姿態"
N1,きたえる,鍛える,550,right,,1,blank_entry_no,| きたえる【鍛える】 / からだ きた / 体を鍛える。
N1,きゃしゃ,華著,550,right,,1,blank_entry_no,"|きゃしゃ【華著】 / 》身體或容姿織細,高雅,柔弱;東 / 散得不堅回 ・容易壊 ;纖細,苗條 ;"
N1,くぐる,,551,left,11,1,blank_writing;suspicious_writing,"11 |くぐる / 」    AS 通過,走過;潛水;狂測 / 団暖鷹をくぐる。"
N1,けっかん,血管,551,left,12,,,12 | けっかん 【血管】 / 名) 血管 / けっかん   9
N1,こがら,小柄,551,left,13,,,"13 | こがら【小柄】 / 名-形動 身體短小; (布料、裝飾等的 / 小花樣,小碎花"
N1,じんたい,人体,551,left,14,,,"14 | じんたい【人体】 / @ 人體,人的身體 / じんたい   がい"
N1,スリーサイズ,(和)three - size,551,left,15,,,15 | スリーサイズ【(和)three - / size】 / る(女性的)三園
N1,たいかく,体格,551,left,16,,,16 | たいかく【体格】 / @ 體格;(詩的)風格 / たいかく
N1,だっしゅつ,脱出,551,right,07,,,"| 7 |だっしゅつ【脱出】 / i 斤:自功 逃出,逃脫,逃亡 / :     き けん   同 だっしゅつう"
N1,つかる,浸かる,551,right,09,,,"| 9 |つかる【浸かる】 / i 全 淹,泡;泡在(浴盆裡)洗澡 / 3     ふ ろ"
N1,つやつや,,551,right,19,1,blank_writing;suspicious_writing,"| 19 |つやつや / 箇:自 光潤,光亮,晶瑩剔透 / はだ          ひか"
N1,なまみ,生身,551,right,23,,,"| 23 |なまみ【生身】                  * / | @ 肉身 活人""活生生 : 生魚 ・生肉"
N1,にくたい,肉体,552,left,04,,,4 | にくたい【肉体】          1 區 / 2 肉體   し / ロ内体労働を強いる。           1
N1,ひやけ,日焼け,552,left,02,,,2 |ひやけ【日焼け】          i 點 / =g? (皮膚)曬黑; (因為天旱田裡的 j 中 / 回日焼けした肌が元に戻る。      1 3
N1,ふるわす,居わす,552,left,02,,,2 | ふるわす【居わす】           1g / s 使史味・生持・岩動        1 加 / かた 。 ふる     な              :
N1,ふれあう,触れ合う,552,left,03,,,"3 |ふれあう【触れ合う】 / 時 相互接觸,相互靠著         較 / 5   からだ ” ふ あ      i 點"
N1,また,股,552,left,09,,,"9 |また【股】 / “開社,褲福            中 / おおまた                      ; |"
N1,まるまる,丸々,552,right,,1,blank_entry_no,"| まるまる【丸々】 / 明) 雙圈;(指隱密的事物)某某;全部,  N1 / 整,整個;胖嘟噴                   回"
N1,みがる,身軽,552,right,,1,blank_entry_no,"| みがる【身軽】 / 到 身體輕鬆,輕便;身體靈活,靈巧 / み がる   どう さ   おどろ"
N1,みぶり,身振り,552,right,,1,blank_entry_no,| みぶり【身振り】 / (表示意志、威情的)姿態;(身體的) / 同 ぶ   て ぷ    しめ
N1,よりかかる,寄り掛かる,552,right,,1,blank_entry_no,"| よりかかる【寄り掛かる】 / 5 倚,靠;依賴,依千 / べベ        か"
N1,あおぐ,仰ぐ,553,left,01,,,"01 | あおぐ【仰ぐ】 / ⑯互 仰,抬頭;尊敬;仰賴,依靠;請, / 求 : 服用"
N1,いちもく,一目,553,left,03,,,"03 |いちもく【一目】 / 名:店 一隻眼睛;一看,一目;(項目) / 一項,一款"
N1,いっけん,一見,553,left,04,,,04 |いっけん【一見】 / 委.副-他功 看一次 : 一看 : 一腎 : 看一眼:
N1,うつむく,佑く,553,left,05,,,"05 | うつむく【佑く】 / 條お 低頭,臉朝下;垂下來,向下彎"
N1,かおつき,顔付き,553,left,06,,,"06 | かおつき【顔付き】 / @ 相貌,臉龐;表情,神色"
N1,かたむける,傾ける,553,right,07,,,"| o7 | かたむける【傾ける】 / ; 下つ 使…傾斜 * 使…歪偏 : 飲酒)等 : / | 傾注;傾,敗(家),使(國家)滅亡"
N1,がんきゅう,眼球,553,right,08,,,| 08 |がんきゅう【眼球】 / ; @ 眼球 / がんきゅう  いた
N1,くっきり,,553,right,00,1,blank_writing;suspicious_writing,"| 0 |くっきり          ピ / i 個- 特別鮮明 , 清楚 / 3    ふ じさん           み"
N1,コンタクト,contact lens之略,553,right,11,,,| 11| コンタクト【contact lens之略】 / i @ 隱形眼鏡 / あい て
N1,すます,澄ます・清ます,554,left,04,,,"4 |すます【澄ます・清ます】 | / 全:人五.長屆 澄清(液體);使晶瑩,使 / 清流;洗淨,平心靜氣;,集中注意力;"
N1,そらす,反らす,554,left,04,,,4 | そらす【反らす】 / 三 向後爺・(把東西)弄演 / 団体をそらす。
N1,だんりょく,弾力,554,left,07,,,7 |だんりょく【弾力】      | / る 弾力 ・ 弾性
N1,ちょうかく,聴覚,554,left,09,,,9 |ちょうかく【聴覚】     | / る 聽覺
N1,一!二,唾,554,right,00,,,"0 |一!二【唾】 / 5) 唾液,口水 / 入   つば"
N1,つぶやき,咳き,554,right,01,,,"1 |つぶやき【咳き】 / 5 牢騷,嘟訓;自言自語的聲音 / つぶや"
N1,つぶやく,咳く,554,right,22,,,"22 | つぶやく【咳く】 / 自お 喃喃自語,嘟嚷 / つぶや"
N1,つぶら,,554,right,23,1,blank_writing;suspicious_writing,23 | つぶら / 形動 圓而可愛的 : 園園的 / め   かわい
N1,つぶる,,554,right,24,1,blank_writing;suspicious_writing,"24 | つぶる / 他馳(把眼睛)閉上 / 蟬 自在一閃如,"
N1,できもの,でき物,555,left,25,,,"25 | できもの【でき物】 / る 疙瘩,腫塊;出色的人 / もの"
N1,なめらか,,555,left,26,1,blank_writing;suspicious_writing,"26 | なめらか / $動 物體的表面滑溜溜的; 光滑 ,光潤; / 流暢的像流水一樣;順利,流暢"
N1,にきび,,555,left,27,1,blank_writing;suspicious_writing,"27 | にきび / る 青春辣,粉刺"
N1,はつみみ,初耳,555,left,28,,,28 | はつみみ【初耳】 / る 初聞・ 初次聴到・ 前所未聞
N1,はり,張り,555,left,29,,,"29 | はり【張り】 / 年 當力 拉力時張而有力;勁頭, / はだ"
N1,ひといき,一息,555,left,30,,,30 | ひといき【一息】 / @ 一口氣;喘口氣;一把勁 / ひといき い
N1,ほっぺた,類っぺた,555,right,31,,,"| 31 |ほっぺた【類っぺた】 / | 人面頰,臉蛋"
N1,まばたき・またたき,瞬き,555,right,34,,,"| 34 |まばたき・またたき【瞬き】 / | 直言 瞬,眨眼"
N1,まゆ,眉,555,right,35,,,"| 35 |まゆ【眉】 / i @@ 眉毛,眼眉"
N1,みとどける,見届ける,555,right,36,,,| 36 | みとどける【見届ける】 / i ⑯下つ 看到・看清 : 看到最後 預見
N1,みのがす,見逃す,555,right,07,,,"| s7 | みのがす【見逃す】 / i 他和 看漏;饒過,放過;錯過 ;沒看成"
N1,みはらし,見晴らし,556,left,38,,,"38 | みはらし【見晴らし】     | / る 眺革',遠剖;,景致 / み は          てんぼうだい          1"
N1,みわたす,見渡す,556,left,03,,,"3 | みわたす【見渡す】 / 夏 瞭塵,遠鹿;看一遍,環視    : / みわた かぎ   あおぞら           :"
N1,めつき,目付き,556,left,40,,,40 | めつき【目付き】               | / る 眼神 / め つ    わる                   H
N1,よそみ,余所見,556,left,42,,,42 | よそみ【余所見】               | / 衝叶” 往旁處看;給他人看見的樣子 | / うんてん                       :
N1,あゆみ,歩み,556,right,01,,,"1 |あゆみ【歩み】            圖 / 5 步行,走;腳步,步調;進度,發展 大 / あゆ    と"
N1,あゆむ,歩む,556,right,02,,,2 | あゆむ【歩む】 / ョお 行走 : 向前状 ・独准 / く なん  みち  あゆ
N1,おしこむ,押し込む,556,right,03,,,"3 |おしこむ【押し込む】 / ョお) 導入 ,硬擠;賠進去行搶 5 塞進, / 更往裡塞"
N1,おてあげ,お手上げ,556,right,04,,,"4 | おてあげ【お手上げ】 / @) 束手無策,毫無辦法,沒輒 / て あ    じょうたい"
N1,かけあし,駆け足,556,right,05,,,")5 | かけあし【駆け足】 / g:自 快跑,快步;跑步似的,急急忙 / 詞;策馬飛奔"
N1,さす,指す,557,left,06,,,06 | さす【指す】 / も尋 (用手)指・指示 : 自名指名 : 指向 / 下棋;告密
N1,しのびよる,忍び寄る,557,left,07,,,"07 | しのびよる【忍び寄る】 / 和天 偷偷接近,悄悄地靠近 / しの   よ"
N1,しもん,指紋,557,left,08,,,08 | しもん【指紋】 / 名 指紋 / し もんおう        はい し
N1,ジャンプ,jump,557,left,09,,,09 | ジャンプ 【jump】 / 名・自ず (體)跳躍; (商)物價暴漲 / と
N1,しょじ,所持,557,left,10,,,"10 | しょじ【所持】 / 所持,所有,;攜帶 / しょうめいしょ   しょじ"
N1,たちさる,立ち去る,557,left,11,,,"11 | たちさる【立ち去る】 / 人お 走開,離去 / 定ま      た    さ"
N1,たばねる,束ねる,557,left,12,,,"12 | たばねる【束ねる】 / 他人 包,捆,扎,束;管理,整飾, / 整頓"
N1,てすう,手数,557,right,16,,,| 16 |てすう【手数】 / i @ 費事;費心;麻煩
N1,てはず,手筐,557,right,07,,,"| 7 | てはず【手筐】 / i @@ 程序,步驟;(事前的)準備"
N1,とほ,徒歩,557,right,01,,,| 1 | とほ【徒歩】 / i 人:由 歩行徒歩
N1,とりもどす,取り戻す,558,left,09,,,"9 |とりもどす【取り戻す】 | / 5 拿回,取回;恢復,挽回 / げん き  と  もど           3"
N1,はたく,,558,left,20,1,blank_writing;suspicious_writing,"20 |はたく                  | / 全 揮;拍打;傾訓,花掉所有的金錢 / ふ とん                3"
N1,はだし,裸足,558,left,21,,,21 |はだし【裸足】 / @ 赤脚・赤足 ・光著脚 敵不渦 / はだし ある          8
N1,ひっかく,引っ播く,558,left,22,,,22 |ひっかく【引っ播く】 / ) 轉攝 / ひ  か きず            :
N1,ほうりこむ,放り込む,558,left,24,,,"24 |ほうりこむ【放り込む】 / 5 扔進,拋入 / ばこ 。 ほう  こ       H"
N1,むしる,稚る,558,right,05,,,"5 |むしる【稚る】 / tf 揪,拔;撕,剔 (骨頭);也寫作 = N1 / 「朱る」                                    回"
N1,ゆびさす,指差す,558,right,06,,,6 | ゆびさす 【指差す】 / お (用手指)指
N1,かんじん,肝心・肝腎,558,right,01,,,"1 | かんじん【肝心・肝腎】 / g-形動 肝臟與心臟;首要,重要,要緊; / w激"
N1,きかん,器官,558,right,02,,,02 |きかん【器官】 / る) 器官
N1,こつ,骨,558,right,03,,,"03 | こつ【骨】                            | / 名-灌人) 骨;和遺骨,骨灰;要領,祕訣; / 較 こつを覚える。"
N1,じんぞう,腎臓,559,left,04,,,04 | じんぞう【腎臓】 / 名) 腎臓 / じんぞう い しょく おこな
N1,ちょう,腸,559,left,05,,,05 | ちょう【腸】 / 客灌人) 腸・腸子 / い ちょう   よわ
N1,ないぞう,内臓,559,left,06,,,06 | ないぞう【内臓】 / る) 内臓 / ないでぞう し ぼう   ふ
N1,のう,脳,559,right,07,,,"07 |のう【脳】 / ; 名.灌造) 腦;頭腦,腦筋;腦力 記憶力:"
N1,はれつ,破裂,559,right,09,,,| 09 |はれつ【破裂】 / i 寢.自總 破裂
N1,いかす,生かす,560,left,00,,,“0 |いかす【生かす】 / 8 留活口 : 弄活 ・ 救活 : 活用・利用: ;. / 恢復;讓食物變美味;使變生動    時
N1,うまれつき,生まれつき,560,left,,1,blank_entry_no,"| |うまれつき【生まれつき】 / 作動天性;天生,生來       才 / 3         人3 めぐ"
N1,うんめい,運命,560,left,04,,,"04 | うんめい【運命】           『 / 全命,命運;將來         i. / うんめい みちび              H"
N1,おないどし,同い年,560,right,06,,,6 | おないどし【同い年】            こ / ) 同年齢・同歳            象 / おな どし こども     区ん                 2
N1,しゅくめい,宿命,560,right,07,,,"7 | しゅくめい【宿命】 / ) 宿命,注定的命運 / しゅくめい           で あ"
N1,しゆつしょう・しゅっせい,出生,560,right,09,,,9 | しゆつしょう・しゅっせい【出生】 / -言ゆ 出生 ・ 誕生 : 出生地 / ゅっしょうりつ   てい か
N1,しんぴ,神秘,560,right,,1,blank_entry_no,) | しんぴ【神秘】 / -形動 神秘 ・奥秘 / せいめい  しん び   さぐ
N1,セックス,sex,561,left,01,,,1 |セックス【sex】 / 宮) 性・性別: 性谷 性交 / |   団 セックスに目覚める。
N1,ちちぢまる,縮まる,561,left,12,,,12 | ちちぢまる【縮まる】 / 中 縮短・縮小 ・ 慌恐・拭曲 / 団命が縮まる。
N1,にんしん,妊娠,561,left,03,,,3 |にんしん【妊娠】 / 各:自疙 懷孕 / 【 き    にんしん    かげつ めやす
N1,はんしょく,繁殖,561,left,14,,,14 | はんしょく【繁殖】 / 名・自ず 繁殖 : 滋生 / さいきん   はんしょく
N1,あんぴ,安知,561,left,01,,,01 | あんぴ【安知】 / 名) 平安興否 : 起居 / あん び    き づか
N1,いしきふめい,意識不明,561,left,02,,,02 |いしきふめい【意識不明】 / 包) 失去意識 ・ 意識不清 / い しき ふ めい
N1,おいる,老いる,561,right,03,,,03 |おいる【老いる】 / | 下っ 老・上年紀 衰老 : (雅) (季節)
N1,おとろえる,衰える,561,right,04,,,"| o4 |おとろえる【衰える】 / ; 仁和 衰落,衰退"
N1,かいご,介護,561,right,08,,,os |かいご【介護】 / i 所.他苞 照顧病人或老人
N1,くちる,朽ちる,561,right,oe,,,"| oe |くちる【朽ちる】 / 腐朽,腐爛,腐壞;默默無聞而"
N1,けんぜん,健全,561,right,07,,,| 07 |けんぜん【健全】 / : あ動 (身心)健康 ・健全 : (運動 制度等)
N1,しょうがい,生涯,562,left,,1,blank_entry_no,"。 |しょうがい【生涯】      | / “會 一生,終生,畢生;(一生中的)某"
N1,せいし,生死,562,left,,1,blank_entry_no,、 |せいし【生死】                 | / 、 る生死:死活
N1,たえる,絶える,562,left,13,,,13 |たえる【絶える】 / 時っ 新旨・終了 ・ 停止・滅引*消失 |
N1,とだえる,途絶える,562,left,04,,,"4 | とだえる【途絶える】 / 皮2 斷絕,杜絕,中斷"
