level,page,column,entry_no,headword,bracket,ocr_context
N1,551,left,15,スリーサイズ,(和)three - size,15 | スリーサイズ【(和)three - / size】 / る(女性的)三園
N1,551,left,16,たいかく,体格,16 | たいかく【体格】 / @ 體格;(詩的)風格 / たいかく
N1,551,right,07,だっしゅつ,脱出,"| 7 |だっしゅつ【脱出】 / i 斤:自功 逃出,逃脫,逃亡 / :     き けん   同 だっしゅつう"
N1,551,right,09,つかる,浸かる,"| 9 |つかる【浸かる】 / i 全 淹,泡;泡在(浴盆裡)洗澡 / 3     ふ ろ"
N1,551,right,19,つやつや,,"| 19 |つやつや / 箇:自 光潤,光亮,晶瑩剔透 / はだ          ひか"
N1,551,right,23,なまみ,生身,"| 23 |なまみ【生身】                  * / | @ 肉身 活人""活生生 : 生魚 ・生肉"
N1,552,left,04,にくたい,肉体,4 | にくたい【肉体】          1 區 / 2 肉體   し / ロ内体労働を強いる。           1
N1,552,left,02,ひやけ,日焼け,2 |ひやけ【日焼け】          i 點 / =g? (皮膚)曬黑; (因為天旱田裡的 j 中 / 回日焼けした肌が元に戻る。      1 3
N1,552,left,02,ふるわす,居わす,2 | ふるわす【居わす】           1g / s 使史味・生持・岩動        1 加 / かた 。 ふる     な              :
N1,552,left,03,ふれあう,触れ合う,"3 |ふれあう【触れ合う】 / 時 相互接觸,相互靠著         較 / 5   からだ ” ふ あ      i 點"
N1,552,left,09,また,股,"9 |また【股】 / “開社,褲福            中 / おおまた                      ; |"
N1,552,right,,まるまる,丸々,"| まるまる【丸々】 / 明) 雙圈;(指隱密的事物)某某;全部,  N1 / 整,整個;胖嘟噴                   回"
N1,552,right,,みがる,身軽,"| みがる【身軽】 / 到 身體輕鬆,輕便;身體靈活,靈巧 / み がる   どう さ   おどろ"
N1,552,right,,みぶり,身振り,| みぶり【身振り】 / (表示意志、威情的)姿態;(身體的) / 同 ぶ   て ぷ    しめ
N1,552,right,,よりかかる,寄り掛かる,"| よりかかる【寄り掛かる】 / 5 倚,靠;依賴,依千 / べベ        か"
N1,553,left,01,あおぐ,仰ぐ,"01 | あおぐ【仰ぐ】 / ⑯互 仰,抬頭;尊敬;仰賴,依靠;請, / 求 : 服用"
N1,553,left,03,いちもく,一目,"03 |いちもく【一目】 / 名:店 一隻眼睛;一看,一目;(項目) / 一項,一款"
N1,553,left,04,いっけん,一見,04 |いっけん【一見】 / 委.副-他功 看一次 : 一看 : 一腎 : 看一眼:
N1,553,left,05,うつむく,佑く,"05 | うつむく【佑く】 / 條お 低頭,臉朝下;垂下來,向下彎"
N1,553,left,06,かおつき,顔付き,"06 | かおつき【顔付き】 / @ 相貌,臉龐;表情,神色"
N1,553,right,07,かたむける,傾ける,"| o7 | かたむける【傾ける】 / ; 下つ 使…傾斜 * 使…歪偏 : 飲酒)等 : / | 傾注;傾,敗(家),使(國家)滅亡"
N1,553,right,08,がんきゅう,眼球,| 08 |がんきゅう【眼球】 / ; @ 眼球 / がんきゅう  いた
N1,553,right,00,くっきり,,"| 0 |くっきり          ピ / i 個- 特別鮮明 , 清楚 / 3    ふ じさん           み"
N1,553,right,11,コンタクト,contact lens之略,| 11| コンタクト【contact lens之略】 / i @ 隱形眼鏡 / あい て
N1,554,left,04,すます,澄ます・清ます,"4 |すます【澄ます・清ます】 | / 全:人五.長屆 澄清(液體);使晶瑩,使 / 清流;洗淨,平心靜氣;,集中注意力;"
N1,554,left,04,そらす,反らす,4 | そらす【反らす】 / 三 向後爺・(把東西)弄演 / 団体をそらす。
N1,554,left,07,だんりょく,弾力,7 |だんりょく【弾力】      | / る 弾力 ・ 弾性
N1,554,left,09,ちょうかく,聴覚,9 |ちょうかく【聴覚】     | / る 聽覺
N1,554,right,00,一!二,唾,"0 |一!二【唾】 / 5) 唾液,口水 / 入   つば"
N1,554,right,01,つぶやき,咳き,"1 |つぶやき【咳き】 / 5 牢騷,嘟訓;自言自語的聲音 / つぶや"
N1,554,right,22,つぶやく,咳く,"22 | つぶやく【咳く】 / 自お 喃喃自語,嘟嚷 / つぶや"
N1,554,right,23,つぶら,,23 | つぶら / 形動 圓而可愛的 : 園園的 / め   かわい
N1,554,right,24,つぶる,,"24 | つぶる / 他馳(把眼睛)閉上 / 蟬 自在一閃如,"
N1,555,left,25,できもの,でき物,"25 | できもの【でき物】 / る 疙瘩,腫塊;出色的人 / もの"
N1,555,left,26,なめらか,,"26 | なめらか / $動 物體的表面滑溜溜的; 光滑 ,光潤; / 流暢的像流水一樣;順利,流暢"
N1,555,left,27,にきび,,"27 | にきび / る 青春辣,粉刺"
N1,555,left,28,はつみみ,初耳,28 | はつみみ【初耳】 / る 初聞・ 初次聴到・ 前所未聞
N1,555,left,29,はり,張り,"29 | はり【張り】 / 年 當力 拉力時張而有力;勁頭, / はだ"
N1,555,left,30,ひといき,一息,30 | ひといき【一息】 / @ 一口氣;喘口氣;一把勁 / ひといき い
N1,555,right,31,ほっぺた,類っぺた,"| 31 |ほっぺた【類っぺた】 / | 人面頰,臉蛋"
N1,555,right,34,まばたき・またたき,瞬き,"| 34 |まばたき・またたき【瞬き】 / | 直言 瞬,眨眼"
N1,555,right,35,まゆ,眉,"| 35 |まゆ【眉】 / i @@ 眉毛,眼眉"
N1,555,right,36,みとどける,見届ける,| 36 | みとどける【見届ける】 / i ⑯下つ 看到・看清 : 看到最後 預見
N1,555,right,07,みのがす,見逃す,"| s7 | みのがす【見逃す】 / i 他和 看漏;饒過,放過;錯過 ;沒看成"
N1,556,left,38,みはらし,見晴らし,"38 | みはらし【見晴らし】     | / る 眺革',遠剖;,景致 / み は          てんぼうだい          1"
N1,556,left,03,みわたす,見渡す,"3 | みわたす【見渡す】 / 夏 瞭塵,遠鹿;看一遍,環視    : / みわた かぎ   あおぞら           :"
N1,556,left,40,めつき,目付き,40 | めつき【目付き】               | / る 眼神 / め つ    わる                   H
N1,556,left,42,よそみ,余所見,42 | よそみ【余所見】               | / 衝叶” 往旁處看;給他人看見的樣子 | / うんてん                       :
N1,556,right,01,あゆみ,歩み,"1 |あゆみ【歩み】            圖 / 5 步行,走;腳步,步調;進度,發展 大 / あゆ    と"
N1,556,right,02,あゆむ,歩む,2 | あゆむ【歩む】 / ョお 行走 : 向前状 ・独准 / く なん  みち  あゆ
N1,556,right,03,おしこむ,押し込む,"3 |おしこむ【押し込む】 / ョお) 導入 ,硬擠;賠進去行搶 5 塞進, / 更往裡塞"
N1,556,right,04,おてあげ,お手上げ,"4 | おてあげ【お手上げ】 / @) 束手無策,毫無辦法,沒輒 / て あ    じょうたい"
N1,556,right,05,かけあし,駆け足,")5 | かけあし【駆け足】 / g:自 快跑,快步;跑步似的,急急忙 / 詞;策馬飛奔"
N1,557,left,06,さす,指す,06 | さす【指す】 / も尋 (用手)指・指示 : 自名指名 : 指向 / 下棋;告密
N1,557,left,07,しのびよる,忍び寄る,"07 | しのびよる【忍び寄る】 / 和天 偷偷接近,悄悄地靠近 / しの   よ"
N1,557,left,08,しもん,指紋,08 | しもん【指紋】 / 名 指紋 / し もんおう        はい し
N1,557,left,09,ジャンプ,jump,09 | ジャンプ 【jump】 / 名・自ず (體)跳躍; (商)物價暴漲 / と
N1,557,left,10,しょじ,所持,"10 | しょじ【所持】 / 所持,所有,;攜帶 / しょうめいしょ   しょじ"
N1,557,left,11,たちさる,立ち去る,"11 | たちさる【立ち去る】 / 人お 走開,離去 / 定ま      た    さ"
N1,557,left,12,たばねる,束ねる,"12 | たばねる【束ねる】 / 他人 包,捆,扎,束;管理,整飾, / 整頓"
N1,557,right,16,てすう,手数,| 16 |てすう【手数】 / i @ 費事;費心;麻煩
N1,557,right,07,てはず,手筐,"| 7 | てはず【手筐】 / i @@ 程序,步驟;(事前的)準備"
N1,557,right,01,とほ,徒歩,| 1 | とほ【徒歩】 / i 人:由 歩行徒歩
N1,558,left,09,とりもどす,取り戻す,"9 |とりもどす【取り戻す】 | / 5 拿回,取回;恢復,挽回 / げん き  と  もど           3"
N1,558,left,20,はたく,,"20 |はたく                  | / 全 揮;拍打;傾訓,花掉所有的金錢 / ふ とん                3"
N1,558,left,21,はだし,裸足,21 |はだし【裸足】 / @ 赤脚・赤足 ・光著脚 敵不渦 / はだし ある          8
N1,558,left,22,ひっかく,引っ播く,22 |ひっかく【引っ播く】 / ) 轉攝 / ひ  か きず            :
N1,558,left,24,ほうりこむ,放り込む,"24 |ほうりこむ【放り込む】 / 5 扔進,拋入 / ばこ 。 ほう  こ       H"
N1,558,right,05,むしる,稚る,"5 |むしる【稚る】 / tf 揪,拔;撕,剔 (骨頭);也寫作 = N1 / 「朱る」                                    回"
N1,558,right,06,ゆびさす,指差す,6 | ゆびさす 【指差す】 / お (用手指)指
N1,558,right,01,かんじん,肝心・肝腎,"1 | かんじん【肝心・肝腎】 / g-形動 肝臟與心臟;首要,重要,要緊; / w激"
N1,558,right,02,きかん,器官,02 |きかん【器官】 / る) 器官
N1,558,right,03,こつ,骨,"03 | こつ【骨】                            | / 名-灌人) 骨;和遺骨,骨灰;要領,祕訣; / 較 こつを覚える。"
N1,559,left,04,じんぞう,腎臓,04 | じんぞう【腎臓】 / 名) 腎臓 / じんぞう い しょく おこな
N1,559,left,05,ちょう,腸,05 | ちょう【腸】 / 客灌人) 腸・腸子 / い ちょう   よわ
N1,559,left,06,ないぞう,内臓,06 | ないぞう【内臓】 / る) 内臓 / ないでぞう し ぼう   ふ
N1,559,right,07,のう,脳,"07 |のう【脳】 / ; 名.灌造) 腦;頭腦,腦筋;腦力 記憶力:"
N1,559,right,09,はれつ,破裂,| 09 |はれつ【破裂】 / i 寢.自總 破裂
N1,560,left,00,いかす,生かす,“0 |いかす【生かす】 / 8 留活口 : 弄活 ・ 救活 : 活用・利用: ;. / 恢復;讓食物變美味;使變生動    時
N1,560,left,,うまれつき,生まれつき,"| |うまれつき【生まれつき】 / 作動天性;天生,生來       才 / 3         人3 めぐ"
N1,560,left,04,うんめい,運命,"04 | うんめい【運命】           『 / 全命,命運;將來         i. / うんめい みちび              H"
N1,560,right,06,おないどし,同い年,6 | おないどし【同い年】            こ / ) 同年齢・同歳            象 / おな どし こども     区ん                 2
N1,560,right,07,しゅくめい,宿命,"7 | しゅくめい【宿命】 / ) 宿命,注定的命運 / しゅくめい           で あ"
N1,560,right,09,しゆつしょう・しゅっせい,出生,9 | しゆつしょう・しゅっせい【出生】 / -言ゆ 出生 ・ 誕生 : 出生地 / ゅっしょうりつ   てい か
N1,560,right,,しんぴ,神秘,) | しんぴ【神秘】 / -形動 神秘 ・奥秘 / せいめい  しん び   さぐ
N1,561,left,01,セックス,sex,1 |セックス【sex】 / 宮) 性・性別: 性谷 性交 / |   団 セックスに目覚める。
N1,561,left,12,ちちぢまる,縮まる,12 | ちちぢまる【縮まる】 / 中 縮短・縮小 ・ 慌恐・拭曲 / 団命が縮まる。
N1,561,left,03,にんしん,妊娠,3 |にんしん【妊娠】 / 各:自疙 懷孕 / 【 き    にんしん    かげつ めやす
N1,561,left,14,はんしょく,繁殖,14 | はんしょく【繁殖】 / 名・自ず 繁殖 : 滋生 / さいきん   はんしょく
N1,561,left,01,あんぴ,安知,01 | あんぴ【安知】 / 名) 平安興否 : 起居 / あん び    き づか
N1,561,left,02,いしきふめい,意識不明,02 |いしきふめい【意識不明】 / 包) 失去意識 ・ 意識不清 / い しき ふ めい
N1,561,right,03,おいる,老いる,03 |おいる【老いる】 / | 下っ 老・上年紀 衰老 : (雅) (季節)
N1,561,right,04,おとろえる,衰える,"| o4 |おとろえる【衰える】 / ; 仁和 衰落,衰退"
N1,561,right,08,かいご,介護,os |かいご【介護】 / i 所.他苞 照顧病人或老人
N1,561,right,oe,くちる,朽ちる,"| oe |くちる【朽ちる】 / 腐朽,腐爛,腐壞;默默無聞而"
N1,561,right,07,けんぜん,健全,| 07 |けんぜん【健全】 / : あ動 (身心)健康 ・健全 : (運動 制度等)
N1,562,left,,しょうがい,生涯,"。 |しょうがい【生涯】      | / “會 一生,終生,畢生;(一生中的)某"
N1,562,left,,せいし,生死,、 |せいし【生死】                 | / 、 る生死:死活
N1,562,left,13,たえる,絶える,13 |たえる【絶える】 / 時っ 新旨・終了 ・ 停止・滅引*消失 |
N1,562,left,04,とだえる,途絶える,"4 | とだえる【途絶える】 / 皮2 斷絕,杜絕,中斷"
N1,562,right,05,としごろ,年頃,"5 |としごろ【年頃】 / .画) 大約的年齡;妙齡,成人年齡; N1 / としごろ おんな      にんあつ"
N1,562,right,06,はてる,果てる,6 | はてる【果てる】                 旬 / ョっ) 完里・終'終:死島思 (接在特 / 動詞連用形後)達到極點
N1,562,right,07,ぼける人,惚ける,7 |ぼける人【惚ける】 / ョドつ (上了年紀)遲鈍; (形象或顏色等) / 眼色 ・ 模粗
N1,562,right,01,きがい,危害,1 | きがい【危害】 / 5 危害 ・ 褐害 : 災害 ・ 災補 / きがい くわ _
N1,563,left,02,ししゅんき,思春期,02 | ししゅんき【思春期】 / |       名) 青春期 / し しw% き   しょうじょ 。 こころ えが
N1,563,left,03,すこやか,健やか,03 |すこやか【健やか】 / 形動 身心健康 : 健全 ・ 健壮 / すこ        せいしん   やど
N1,563,left,04,せいいく,生育・成育,"04 | せいいく【生育・成育】 / 名・自他サ) 生育 ,成長 ,發育 ,繁殖(寫「生 / 育」主要用於植物,寫「成育」則用於"
N1,563,left,05,せいしゅん,青春,05 | せいしゅん【青春】 / 春季 : 青春 歳月 / せいしゅん   たの
N1,563,left,06,せいじゅく,成熟,06 | せいじゅく【成熟】 / 名・自サ(果寅的)成熟 :(植)策育成樹:(人 / 的)發育成熟
N1,563,left,07,せいり,生理,07 | せいり【生理】 / @) 生理 ; 月經 / せい り てきげんしょう
N1,563,right,09,たくましい,昨しい,"| 9 | たくましい【昨しい】 / i 只 身體結實,健壯的樣子,強壯;充"
N1,563,right,40,たっしゃ,達者,"| 40 |たっしゃ【達者】 / 名:形動 精通,熟練;健康;精明,圓滑"
N1,563,right,01,たもつ,保つ,"| 1 |たもつ【保つ】 / i 但互-他五) 保持不變,保存住;保持,維"
N1,563,right,12,ちち,乳,"| 12 |ちち【乳】 / i 人 奶水,乳汁;乳房"
N1,563,right,13,ねぐるしい,寝苦しい,| 13 |ねぐるしい【寝苦しい】 / i っ 難以入睡
N1,564,left,44,ほきゅう,補給,"44 |ほきゅう【補給】           還 / gf補給,補充,供應       |"
N1,564,left,15,みだれ,乱れ,15 | みだれ【乱れ】            1 / 含亂;錯亂;混亂          | 」
N1,564,left,01,うたたね,うたた寝,"01 |うたたね【うたた寝】 / | 翁彷打瞳睡,假寐"
N1,564,left,02,かぶれる,,02 | かぶれる         | / 、 臣う (由於漆、膏藥等的過敏與中毒而) ;
