reading,writing,declaredNormalizedReading,zh,script,source_page,source_column,source_entry_no,source_writing
あまやかす,甘やかす,あまやかす,三嬌生慣養、縱容放任、嬌養、嬌寵,kanji,346,left,01,甘やかす
いっか,一家,いっか,今一所房子、一家人、一個團體、一派,kanji,346,left,02,一家
か,箇,か,個、箇,kanji,346,left,03,箇
ぎゃくたい,虐待,ぎゃくたい,虐待課,kanji,346,left,,虐待
ささえる,支える,ささえる,支授維持支持、阻止防止,kanji,346,right,,支える
しまい,姉妹,しまい,姊妹,kanji,346,right,,姉妹
しんせき,親戚,しんせき,親戚親属,kanji,346,right,,親戚
しんるい,親類,しんるい,親戚、親屬、同類、類似、請類,kanji,346,right,,親類
ぜんぱん,全般,ぜんぱん,全麵、全盤、通盤,kanji,347,left,12,全般
つれ,連れ,つれ,同伴,kanji,347,left,13,連れ
ははおや,母親,ははおや,母親、媽媽,kanji,347,left,15,母親
おくさま,奥様,おくさま,尊夫人、太太,kanji,347,right,01,奥様
こんやく,婚約,こんやく,訂婚、婚約,kanji,347,right,oz,婚約
ともに,共に,ともに,信共同、一起、都、随著随同人、都、均,kanji,347,right,08,共に
にょうぼう,女房,にょうぼう,太太、老婆,kanji,347,right,04,女房
はなよめ,花嫁,はなよめ,新娘,kanji,347,right,05,花嫁
ふさい,夫妻,ふさい,夫妻、丈夫和妻子,kanji,347,right,oe,夫妻
よめ,嫁,よめ,兒媳婦、妻、新娘,kanji,348,left,08,嫁
せんぞ,先祖,せんぞ,始祖、祖先、先人,kanji,348,left,01,先祖
そせん,祖先,そせん,祖先、先人,kanji,348,left,02,祖先
ちちおや,父親,ちちおや,父親、爸爸,kanji,348,left,04,父親
つとめ,務め,つとめ,本分義務責任,kanji,348,right,05,務め
どくりつ,独立,どくりつ,孤立、軍獲存在、自立猫立、受他人援助,kanji,348,right,05,独立
はか,墓,はか,墓地墳墓,kanji,348,right,,墓
ふぼ,父母,ふぼ,父母、雙親,kanji,348,right,,父母
まつる,祭る,まつる,祭祀、祭奠、供奉,kanji,348,right,,祭る
おさない,幼い,おさない,幼小的、年幼的爽子押、幼稚的,kanji,349,left,01,幼い
しそん,子孫,しそん,子孫、後代,kanji,349,left,02,子孫
すえっこ,示っ子,すえっこ,最小的孩子,kanji,349,left,03,示っ子
すがた,姿,すがた,身姿身段、装束、風來、形昌、身影、麵貌、狀態、姿勢形象,kanji,349,left,04,姿
てきする,適する,てきする,適宜、適、適當、適宜於、具有做某事,kanji,349,left,05,適する
ふたご,双子,ふたご,雙胞胎、學生、雙,kanji,349,right,06,双子
むけ,向け,むけ,向、對,kanji,349,right,07,向け
うさぎ,兎,うさぎ,兔子呈,kanji,350,left,03,兎
きんぎょ,金魚,きんぎょ,金魚、觀賞魚,kanji,350,right,,金魚
ぜつめつ,絶滅,ぜつめつ,滅絕、消滅、根除,kanji,350,right,,絶滅
ぞう,象,ぞう,大象,kanji,350,right,,象
ぞくする,属する,ぞくする,屬於,kanji,351,left,11,属する
つばさ,翼,つばさ,翅膀、翼,kanji,351,left,12,翼
とら,虎,とら,老虎,kanji,351,left,13,虎
なでる,撫でる,なでる,摸、撫摸、梳理、撫屆,kanji,351,left,15,撫でる
にわとり,鶏,にわとり,雞,kanji,351,right,17,鶏
ねずみ,ねずみ,ねずみ,老鼠,hiragana,351,right,18,ねずみ
かけまわる,駆け回る,かけまわる,到處亂跑、二人怒家和,kanji,351,right,01,駆け回る
きば,牙,きば,獠牙、牙,kanji,351,right,oz,牙
しっぽ,尻尾,しっぽ,尾巴,kanji,351,right,08,尻尾
はね,羽,はね,羽毛、翅膀,kanji,352,left,05,羽
はねる,跳ねる,はねる,蹦想、飛濺、散開散場、爆、馬。區,kanji,352,right,,跳ねる
うめ,梅,うめ,梅花、梅樹梅子,kanji,353,left,02,梅
すいか,西瓜,すいか,西瓜、夏天常見水果,kanji,353,left,05,西瓜
みのる,実る,みのる,成熟、結果、取得成人、獲得成果、結果實,kanji,353,right,00,実る
いね,稲,いね,注水稻、稻子,kanji,354,left,01,稲
がいろじゅ,街路村,がいろじゅ,行道樹,kanji,354,left,03,街路村
こくもつ,粗物,こくもつ,五穀糧食,kanji,354,left,05,粗物
こむぎ,小麦,こむぎ,小次、加小麥粉在二柜名,kanji,354,left,,小麦
しなやか,しなやか,しなやか,柔軟、柔和,hiragana,354,right,07,しなやか
しばふ,芝生,しばふ,草皮、草地,kanji,354,right,03,芝生
すぎ,杉,すぎ,杉樹杉林,kanji,354,right,,杉
たいぼく,大木,たいぼく,大樹巨樹,kanji,354,right,,大木
たけ,竹,たけ,竹子,kanji,354,right,,竹
なみき,並木,なみき,街樹、路樹並排的樹木,kanji,355,left,13,並木
もみじ,紅葉,もみじ,紅葉、楓樹,kanji,355,left,15,紅葉
うわる,植わる,うわる,種著、栽植著,kanji,355,left,01,植わる
えんげい,園芸,えんげい,園藝,kanji,355,left,02,園芸
おんしつ,温室,おんしつ,溫室、暖房,kanji,355,left,03,温室
かる,刈る,かる,割、剪、詣,kanji,355,right,05,刈る
さくもつ,作物,さくもつ,農作物、太稼,kanji,355,right,om,作物
しげる,茂る,しげる,繁茂、茂密,kanji,355,right,00,茂る
しぼむ,鞭む・洞む,しぼむ,枯萎、凋謝,kanji,355,right,10,鞭む・洞む
ちらばる,散らばる,ちらばる,分散、散亂,kanji,356,left,01,散らばる
におう,匂う,におう,散琶香味、有香味、鮮中、美麗、隱約發出、使人威到似乎,kanji,356,left,03,匂う
はちうえ,鉢植え,はちうえ,公栽,kanji,356,left,08,鉢植え
みつ,蜜,みつ,花蜜、蜂蜜,kanji,356,right,,蜜
ようぶん,養分,ようぶん,養分、營養成分,kanji,356,right,,養分
わかば,若葉,わかば,表葉新葉,kanji,356,right,,若葉
えきたい,液体,えきたい,液體,kanji,357,left,01,液体
かたまり,塊,かたまり,塊狀、疹座、集園、極端...的,kanji,357,left,02,塊
かたまる,固まる,かたまる,變硬、凝歡、固定、成形、集在一起、成群、熱中,kanji,357,left,03,固まる
きたい,気体,きたい,氣體,kanji,357,left,04,気体
きんぞく,金属,きんぞく,金属、五金,kanji,357,left,05,金属
げすい,下水,げすい,污水、髒水、下水、下水道的簡稱,kanji,357,right,07,下水
こうぶつ,鉱物,こうぶつ,礦物,kanji,357,right,om,鉱物
こたい,固体,こたい,固體,kanji,357,right,08,固体
こな,粉,こな,粉、粉末,kanji,357,right,10,粉
こんごう,混合,こんごう,混合、混在一起,kanji,358,left,11,混合
さぴ,錆,さぴ,鏽,kanji,358,left,12,錆
さんそ,酸素,さんそ,氧氣,kanji,358,left,14,酸素
すいそ,水素,すいそ,氫氣,kanji,358,left,15,水素
せいぶん,成分,せいぶん,成分、元素、成分、時半,kanji,358,left,16,成分
たから,宝,たから,財寶、珍寶、寶貝、金錢,kanji,358,right,,宝
ちしつ,地質,ちしつ,地質、土地岩層性質,kanji,358,right,,地質
つち,土,つち,土地大地、土壌土質、地麵地表,kanji,358,right,,土
つぶ,粒,つぶ,穀粒、粒、丸、珠、數、粒、滴、丸,kanji,358,right,,粒
てつ,鉄,てつ,鐵,kanji,358,right,,鉄
とうめい,透明,とうめい,透明、純潔、晶純,kanji,359,left,24,透明
どく,毒,どく,毒、毒藥、毒害、有害、惡毒、毒辣,kanji,359,left,25,毒
はなび,花火,はなび,花火打上,kanji,359,left,26,花火
はへん,破片,はへん,碎片、破片,kanji,359,left,27,破片
はめる,餅める,はめる,峙上、鑲上、使陷入、欺騙、入、使沈入,kanji,359,left,28,餅める
ぶっしつ,物質,ぶっしつ,物質、構成東西的實體,kanji,359,left,29,物質
ほうせき,宝石,ほうせき,寶石,kanji,359,right,01,宝石
やくひん,薬品,やくひん,薬品、化學試剤,kanji,359,right,34,薬品
オイル,オイル,おいる,油、油類油唱、油書顔料、石油,katakana,360,left,02,oil
すいじょうき,水蒸気,すいじょうき,水蒸氣、霧氣、水霧本,kanji,360,left,03,水蒸気
すいぶん,水分,すいぶん,物體中的含水量、液體、含水量、汁點,kanji,360,left,04,水分
すいめん,水面,すいめん,水麵、上,kanji,360,left,05,水面
せきたん,石炭,せきたん,煤炭,kanji,360,left,06,石炭
せきゆ,石油,せきゆ,石油齊,kanji,360,left,07,石油
だんすい,断水,だんすい,斷水、停水開,kanji,360,left,08,断水
ちょくりゅう,直流,ちょくりゅう,直流電、直流、沒有彎、的河流、嫡系,kanji,360,right,,直流
でんりゅう,電流,でんりゅう,電流、電的流動,kanji,360,right,,電流
でんりょく,電力,でんりょく,電力、電能,kanji,360,right,,電力
とうゆ,灯油,とうゆ,燈油、爆油,kanji,360,right,,灯油
ばくはつ,爆発,ばくはつ,爆炸、爆發,kanji,360,right,,爆発
はつでん,発電,はつでん,發電,kanji,361,left,15,発電
ようがん,溶岩,ようがん,深央,kanji,361,left,18,溶岩
げんりょう,原料,げんりょう,原料、製作材料,kanji,361,left,01,原料
コンクリート,コンクリート,こんくりいと,混凝土,katakana,361,left,02,concrete
ざいもく,材木,ざいもく,木材、木料,kanji,361,right,03,材木
セメント,セメント,せめんと,水泥,katakana,361,right,05,cement
どろ,泥,どろ,泥、泥巴,kanji,361,right,oe,泥
ビタミン,ビタミン,びたみん,維他命、維生素、遼富,katakana,361,right,07,vitamin
もくざい,木材,もくざい,木材、木料,kanji,361,right,oe,木材
かがやく,輝く,かがやく,閃光、閃耀、洋溢、光榮、顯林,kanji,362,left,03,輝く
かんそく,観測,かんそく,觀測,kanji,362,left,00,観測
きあつ,気圧,きあつ,氣壓、大氣壓,kanji,362,left,,気圧
こうきあつ,高気圧,こうきあつ,高氣壓,kanji,362,right,,高気圧
こうせん,光線,こうせん,光線、光的線,kanji,362,right,,光線
たいき,大気,たいき,大気、空気,kanji,362,right,,大気
みかづき,三日月,みかづき,新月、月牙新月形,kanji,363,left,01,三日月
みちる,満ちる,みちる,充満月急、月園、満,kanji,363,left,12,満ちる
あけがた,明け方,あけがた,黎明、拂曉,kanji,363,left,01,明け方
あらし,嵐,あらし,風暴、暴風雨,kanji,363,left,03,嵐
いっそう,一層,いっそう,側更、越發,kanji,363,right,05,一層
おだやか,穏やか,おだやか,平穩、溫和,kanji,363,right,06,穏やか
おとる,劣る,おとる,劣、不加、不及、比不上,kanji,363,right,07,劣る
おんだん,温暖,おんだん,溫暖,kanji,363,right,08,温暖
かいせい,快晴,かいせい,晴朗、晴朗無雲,kanji,363,right,09,快晴
かくべつ,格別,かくべつ,轉特別顯著、格外、姑且不論,kanji,363,right,10,格別
きょうふう,強風,きょうふう,入強風回,kanji,364,left,04,強風
ぐずつく,愚図つく,ぐずつく,吧陰天、動作遲緩拖延,kanji,364,left,05,愚図つく
くずれる,崩れる,くずれる,畫月站散去、當敗、抽碎、上天気月,kanji,364,left,,崩れる
こごえる,凍える,こごえる,了手足放凍叉名,kanji,364,left,07,凍える
さむさ,寒さ,さむさ,寒冷,kanji,364,right,,寒さ
さわやか,爽やか,さわやか,爽朗的、清爽的、聲、口齒鮮明的、清楚的、巧妙的,kanji,364,right,,爽やか
しずまる,静まる,しずまる,變平靜平靜、平息、減弱、平靜,kanji,364,right,,静まる
てる,照る,てる,照耀、曬、晴天、點日該照名,kanji,365,left,24,照る
にわか,にわか,にわか,形突然騒然、立刻、馬上、陣子、臨時、暫時,hiragana,365,left,27,にわか
ばいう,梅雨,ばいう,梅雨、初夏雨季,kanji,365,left,28,梅雨
ひざし,日差し,ひざし,陽光照射、光線,kanji,365,right,02,日差し
ひのいり,日の入り,ひのいり,日暮時分日落、黄皆、諸多,kanji,365,right,33,日の入り
ひので,日の出,ひので,日出,kanji,365,right,34,日の出
ふわっと,ふわっと,ふわっと,輕軟蓬鬆貌、輕飄貌,hiragana,366,left,37,ふわっと
まう,舞う,まう,飛舞,kanji,366,left,38,舞う
めっきり,めっきり,めっきり,急變化明顯、顯著的、突然、劇烈,hiragana,366,left,39,めっきり
ものすごい,物凄い,ものすごい,工人怖的、令人恐懼的、猛、四寒,kanji,366,left,,物凄い
ゆうだち,夕立,ゆうだち,雷陣雨,kanji,366,left,,夕立
よほう,予報,よほう,預報旬,kanji,366,right,,予報
らくらい,落雷,らくらい,打雷、雷擊,kanji,366,right,,落雷
かさい,火災,かさい,火災遭,kanji,366,right,,火災
きよい,清い,きよい,清激的、清潔的、峠快的、問心無愧的、正派的、光明磊落、乾有,kanji,367,left,05,清い
きり,霧,きり,霧、霧氣、噴霧,kanji,367,left,oe,霧
くだける,砕ける,くだける,粉々砕,kanji,367,left,07,砕ける
くもる,曇る,くもる,天気陰肛、騰,kanji,367,left,08,曇る
しも,霜,しも,霜、低溫結成的白色冰晶,kanji,367,right,12,霜
じゅうりょく,重力,じゅうりょく,重力、吸引物體的力,kanji,367,right,13,重力
じょうはつ,蒸発,じょうはつ,蒸發、失蹤,kanji,367,right,15,蒸発
せっきん,接近,せっきん,接近、靠近,kanji,367,right,16,接近
ぞうすい,増水,ぞうすい,氾濫、漲水,kanji,368,left,07,増水
てんねん,天然,てんねん,天然自然,kanji,368,left,09,天然
どしゃくずれ,土砂崩れ,どしゃくずれ,土石流人,kanji,368,left,20,土砂崩れ
とっぷう,突風,とっぷう,突然論起的暴風人,kanji,368,left,21,突風
にごる,濁る,にごる,混濁、不清晰、嘶啞、賠明、污濁、起邪念,kanji,368,right,,濁る
にじ,虹,にじ,虹、彩虹,kanji,368,right,,虹
ひとりでに,独りでに,ひとりでに,行地、自動地、自然而然也,kanji,368,right,,独りでに
ふんか,噴火,ふんか,噴火、火山噴發,kanji,369,left,29,噴火
ほうそく,法則,ほうそく,規律、定律、規定、規則,kanji,369,left,30,法則
まんいち,万一,まんいち,萬一,kanji,369,right,31,万一
いずみ,泉,いずみ,泉、泉水、泉源、話是說,kanji,370,left,00,泉
うんが,運河,うんが,運河、人工河道,kanji,370,left,03,運河
おか,丘,おか,小山,kanji,370,left,,丘
おぼれる,溺れる,おぼれる,取二湯水、尖死、沉溺於、迷弦於,kanji,370,left,05,溺れる
おんせん,温泉,おんせん,溫泉方,kanji,370,right,05,温泉
かいよう,海洋,かいよう,海洋、大海,kanji,370,right,03,海洋
かこう,火口,かこう,噴火口、爐口,kanji,370,right,,火口
きし,岸,きし,岸、岸邊、崖,kanji,371,left,01,岸
きゅうせき,旧跡,きゅうせき,古蹟,kanji,371,left,12,旧跡
けいど,経度,けいど,經度,kanji,371,left,13,経度
けわしい,険しい,けわしい,侈陡峭、險峻、險惡、危險、表情等、嚴融、可怕、粗暴,kanji,371,left,14,険しい
こうち,耕地,こうち,耕地、可耕作土地,kanji,371,left,15,耕地
こす,越す・超す,こす,越過跨越、渡過、超越、勝於,kanji,371,left,16,越す・超す
さばく,砂漠,さばく,沙漠,kanji,371,right,07,砂漠
さんりん,山林,さんりん,山上的樹林、山和樹林,kanji,371,right,03,山林
じめん,地面,じめん,地麵、地表、土地、地皮、地自,kanji,371,right,20,地面
しんりん,森林,しんりん,森林、大片樹林,kanji,371,right,21,森林
すいへいせん,水平線,すいへいせん,水平線、地平線,kanji,371,right,22,水平線
せきどう,赤道,せきどう,亦首,kanji,371,right,23,赤道
たいりく,大陸,たいりく,大陸、大洲、中國、歐洲大陸二,kanji,372,left,25,大陸
たに,谷,たに,山谷、山潤、山洞,kanji,372,left,02,谷
たにぞこ,谷底,たにぞこ,谷底、山谷底部,kanji,372,left,,谷底
たんすい,淡水,たんすい,淡水、不含鹽的水,kanji,372,right,,淡水
ちへいせん,地平線,ちへいせん,地平線、天地交界線,kanji,372,right,,地平線
ちめい,地名,ちめい,地名、地方名稱,kanji,372,right,,地名
ちょうじょう,頂上,ちょうじょう,山頂、峰頂、極點、頂點,kanji,372,right,,頂上
ちょうてん,頂点,ちょうてん,頂點、頂峰、最高處、極點,kanji,372,right,,頂点
つりばし,釣り橋・吊り橋,つりばし,吊橋,kanji,373,left,36,釣り橋・吊り橋
とうげ,峠,とうげ,山路最高點山間,kanji,373,left,38,峠
とうだい,灯台,とうだい,燈塔,kanji,373,left,39,灯台
とびこむ,飛び込む,とびこむ,跳准、飛入、突然閣入、主動投入、加入,kanji,373,left,40,飛び込む
ながめ,眺め,ながめ,眺堂、瞭堂、視野、景致、景色,kanji,373,left,41,眺め
なみ,波,なみ,波浪、波溥、波瀾、風波、聲波、電波、潮流、浪潮、起伏、波動,kanji,373,right,44,波
のはら,野原,のはら,原野,kanji,373,right,46,野原
はんとう,半島,はんとう,半島、三面臨海的陸地,kanji,374,left,48,半島
ふうけい,風景,ふうけい,風景、景致、情景、光景、狀況、美,kanji,374,left,04,風景
へいや,平野,へいや,平原,kanji,374,left,05,平野
ぼんち,盆地,ぼんち,盆地、四周較高的地形,kanji,374,left,52,盆地
みさき,岬,みさき,海角、岬,kanji,374,left,53,岬
みなれる,見慣れる,みなれる,看慣、熟悉,kanji,374,right,01,見慣れる
りく,陸,りく,陸地、早地、陸軍的通稱,kanji,374,right,,陸
りゅういき,流域,りゅういき,流域、河川流經區域,kanji,374,right,,流域
れっとう,列島,れっとう,列島、群島,kanji,374,right,,列島
したまち,下町,したまち,小工商業區、都、低窪地属,kanji,374,right,,下町
しんくう,真空,しんくう,真空、空白、真空狀態,kanji,375,left,03,真空
てんてん,転々,てんてん,轉來轉去、輾轉、不斷移動、滾轉貌、嘰哩咕嚕,kanji,375,left,04,転々
とうざい,東西,とうざい,東和西、東方和西方、方向、事理、道理,kanji,375,left,05,東西
とち,土地,とち,土地、耕地、土壌土質、某地属、當地、地麵、地區,kanji,375,left,07,土地
バック,バック,ばっく,後面、倒車,katakana,375,right,o,back
ひろば,広場,ひろば,廣場、場所,kanji,375,right,01,広場
ほうぼう,方々,ほうぼう,各處、到處,kanji,375,right,03,方々
ほうめん,方面,ほうめん,方面、方向,kanji,375,right,14,方面
まちかど,街角,まちかど,街角、街口、拐朋,kanji,376,left,15,街角
むこうがわ,向こう側,むこうがわ,對麵、對方,kanji,376,left,07,向こう側
めいしょ,名所,めいしょ,名勝、名所,kanji,376,left,18,名所
よそ,他所,よそ,別處、他處、遠方、別的他的、不願、謂,kanji,376,left,09,他所
いたる,至る,いたる,到、來臨、達到、周到,kanji,376,right,,至る
おうべい,欧米,おうべい,歐美,kanji,376,right,,欧米
おくがい,屋外,おくがい,外運動靴必要,kanji,376,right,,屋外
おんたい,温帯,おんたい,溫帶,kanji,377,left,07,温帯
かいがい,海外,かいがい,海外、國外,kanji,377,left,09,海外
かくじゅう,拡充,かくじゅう,擴充,kanji,377,left,10,拡充
かくだい,拡大,かくだい,擴大、放大,kanji,377,left,11,拡大
かくちょう,拡張,かくちょう,擴大、擴張,kanji,377,left,13,拡張
かんとう,関東,かんとう,關東地區,kanji,377,right,17,関東
くうちゅう,空中,くうちゅう,空中、天空,kanji,378,left,20,空中
こっきょう,国境,こっきょう,國境、混境、湯界,kanji,378,left,22,国境
しきち,敷地,しきち,建築用地、地皮,kanji,378,left,25,敷地
しゅうい,周囲,しゅうい,周圍、四周、周園的人、環境,kanji,378,right,,周囲
しゅうへん,周辺,しゅうへん,周邊,kanji,378,right,,周辺
しゅと,首都,しゅと,首都、國家中央城市,kanji,378,right,,首都
しゅとけん,首都圏,しゅとけん,首都圈,kanji,378,right,,首都圏
ちいき,地域,ちいき,地區同,kanji,379,left,32,地域
ちょうめ,丁目,ちょうめ,段、巷、條,kanji,379,left,34,丁目
とかい,都会,とかい,都會、城市都市,kanji,379,left,36,都会
とくてい,特定,とくてい,特定、指定,kanji,379,left,37,特定
としん,都心,としん,市中心,kanji,379,left,38,都心
なんきよく,南極,なんきよく,南極、南極、磁針指南的一端,kanji,379,right,39,南極
なんべい,南米,なんべい,南美洲,kanji,379,right,40,南米
なんぼく,南北,なんぼく,南興北南北,kanji,379,right,41,南北
ねったい,熱帯,ねったい,熱帶,kanji,379,right,43,熱帯
ばんち,番地,ばんち,門牌號、住址,kanji,379,right,44,番地
ひとごみ,人込み・人混み,ひとごみ,人群、擁擠人潮,kanji,380,left,45,人込み・人混み
ぶんぷ,分布,ぶんぷ,分布、散布狀態,kanji,380,left,48,分布
ほっきょく,北極,ほっきょく,北、加、北極是謀見名、本,kanji,380,left,,北極
みやこ,都,みやこ,城間都、大都市、繁華的都市加,kanji,380,left,,都
ヨーロッパ,ヨーロッパ,よおろっぱ,歐洲理、行。地,katakana,380,right,,Europe
ぎゃく,逆,ぎゃく,反、相反、倒、叛逆,kanji,381,left,oe,逆
さかさ,逆さ,さかさ,逆、倒顛倒、相反,kanji,381,left,08,逆さ
さかさま,逆様,さかさま,逆、倒、顛倒、相反,kanji,381,left,09,逆様
さかのぼる,遡る,さかのぼる,源、犯流麵上、銘湖、回湖,kanji,381,left,10,遡る
さゆう,左右,さゆう,左右、左邊和右邊,kanji,381,right,01,左右
すいへい,水平,すいへい,水平、橫向平坦,kanji,381,right,42,水平
ぜんご,前後,ぜんご,前和後前、後、相繼、先後、前因後果,kanji,381,right,03,前後
せんたん,先端,せんたん,頂端、尖端、時代的尖端、時置、流行、前衛,kanji,381,right,14,先端
それる,逸れる,それる,三二偏離正軌、歪向一旁、不合調、!胃、回話,kanji,382,left,07,逸れる
たいら,平ら,たいら,平平坦平原平地、廊、隨意坐、盤腿作、平靜、坦然,kanji,382,left,18,平ら
ちてん,地点,ちてん,地量,kanji,382,left,09,地点
ちゅうかん,中間,ちゅうかん,兩者之間、中途、順、加中間左取名、課,kanji,382,left,21,中間
どける,退ける,どける,移開,kanji,382,right,,退ける
はす,終,はす,斜的、和歪斜,kanji,382,right,,終
ひだりがわ,左側,ひだりがわ,左邊、左側,kanji,383,left,30,左側
ひっくりかえる,引っくり返,ひっくりかえる,翻倒、顛倒、翻過來、逆轉、倒過來加,kanji,383,left,31,引っくり返
ふち,縁,ふち,邊緣、框、榴、旁側,kanji,383,left,32,縁
ふりむく,振り向く,ふりむく,回頭看,kanji,383,left,33,振り向く
へいこう,平行,へいこう,平行、並行,kanji,383,left,34,平行
まがりかど,曲がり角,まがりかど,街角、轉折點、千本,kanji,383,right,37,曲がり角
みぎがわ,右側,みぎがわ,右側、右方,kanji,383,right,09,右側
めじるし,目印,めじるし,目標、標記、記號、加自生記名,kanji,384,left,42,目印
もどす,戻す,もどす,退還、歸還、送回、退回、使倒退、市場價格急境回升,kanji,384,left,04,戻す
やじるし,矢印,やじるし,箭頭、箭形符號,kanji,384,right,04,矢印
りようたん,両端,りようたん,兩端,kanji,384,right,05,両端
かいいん,会員,かいいん,瀬上員,kanji,385,left,01,会員
かいかん,会館,かいかん,會館、公共館舍,kanji,385,left,02,会館
かかり,係・係り,かかり,負責人、職務,kanji,385,left,03,係・係り
かしだし,貸し出し,かしだし,出借出租、貸、借出,kanji,385,left,04,貸し出し
かんちょう,官庁,かんちょう,政府機開、二上,kanji,385,left,05,官庁
けんちく,建築,けんちく,建築、建造,kanji,385,right,09,建築
こうそう,高層,こうそう,高空高所層、高層,kanji,385,right,40,高層
こや,小屋,こや,今簡隔的小房茅舍、斉、棚子、齊全,kanji,386,left,12,小屋
せつび,設備,せつび,設備、裝設、裝設,kanji,386,left,03,設備
センター,センター,せんたあ,中心機構、中心攻、中場,katakana,386,left,14,center
でいりぐち,出入り口,でいりぐち,還站在出入口。社,kanji,386,left,,出入り口
ふんすい,噴水,ふんすい,水、噴泉内,kanji,386,right,,噴水
やくしょ,役所,やくしょ,署、政府機關,kanji,386,right,,役所
おとしもの,落とし物,おとしもの,遺失物,kanji,386,right,,落とし物
クラブ,クラブ,くらぶ,俱樂部、夜店、課外活動、活動,katakana,386,right,,club
こうしゃ,校舎,こうしゃ,校舍,kanji,387,left,04,校舎
さかば,酒場,さかば,酒館、酒家、酒,kanji,387,left,05,酒場
じいん,寺院,じいん,寺院、佛寺,kanji,387,left,oe,寺院
してん,支店,してん,分店、分公司,kanji,387,left,07,支店
しゅくはく,宿泊,しゅくはく,投宿住宿,kanji,387,left,08,宿泊
しょてん,書店,しょてん,遙書店、出版社書局,kanji,387,left,09,書店
すいしゃ,水車,すいしゃ,水車、以水力轉動的輪,kanji,387,right,11,水車
てんぼうだい,展望台,てんぼうだい,瞭堂臺,kanji,387,right,04,展望台
びよういん,美容院,びよういん,美容院、著了、國美容院行,kanji,388,left,17,美容院
ビルディング,ビルディング,びるでぃんぐ,大樓、建築物,katakana,388,left,08,building
ボーイ,ボーイ,ぼおい,少年、男孩、男服務員,katakana,388,left,09,boy
ほり,堀,ほり,潮染、幸溝,kanji,388,left,20,堀
まちあいしつ,待合室,まちあいしつ,候車室、候診室、等修室,kanji,388,left,21,待合室
まどぐち,窓口,まどぐち,窗口、與外、管道、窗品,kanji,388,left,02,窓口
ゆうえんち,遊園地,ゆうえんち,遊樂坦龍,kanji,388,right,,遊園地
ようちえん,幼稚園,ようちえん,幼稚轅,kanji,388,right,,幼稚園
ロビー,ロビー,ろびい,大廳,katakana,388,right,,lobby
いりょう,医療,いりょう,醫療,kanji,388,right,,医療
きゅうしん,休診,きゅうしん,停診,kanji,389,left,03,休診
げか,外科,げか,外科、開刀治療科別,kanji,389,left,04,外科
しんさつ,診察,しんさつ,診察診斷,kanji,389,left,05,診察
せいけい,整形,せいけい,遙整形,kanji,389,left,07,整形
ないか,内科,ないか,內科,kanji,389,left,08,内科
フリー,フリー,ふりい,自由、免費,katakana,389,right,oo,free
みまい,見舞い,みまい,探望、慰問、昔受、挨、遭受、圖見舞,kanji,389,right,40,見舞い
みまう,見舞う,みまう,探望、慰問,kanji,389,right,,見舞う
いちば,市場,いちば,市場、商場,kanji,389,right,01,市場
いてん,移転,いてん,搬遷、遷移,kanji,389,right,02,移転
かんばん,看板,かんばん,招牌、牌子、幌子、關門、停止營業時間,kanji,390,left,00,看板
きっさ,喫茶,きっさ,喝茶、喫茶、飲茶,kanji,390,left,05,喫茶
きょうどう,共同,きょうどう,共同、一起做,kanji,390,left,06,共同
ぎょうれつ,行列,ぎょうれつ,入貶行列、隊伍、列隊、矩陣,kanji,390,left,07,行列
クリーニング,クリーニング,くりいにんぐ,洗滌,katakana,390,left,98,cleaning
サービス,サービス,さあびす,生後服務服務、接待、侍候、關、廉價出售、附帶贈品出售位,katakana,390,right,,service
シャッター,シャッター,しゃったあ,鐵捲門、照相機快門,katakana,390,right,,shutter
しょうてん,商店,しょうてん,商店、店鋪,kanji,390,right,,商店
じょうとう,上等,じょうとう,上等、優質,kanji,391,left,15,上等
そばや,蕎麦屋,そばや,蕎麥麵店,kanji,391,left,18,蕎麦屋
ていきゅうび,定休日,ていきゅうび,定期公休日,kanji,391,left,20,定休日
でむかえる,出迎える,でむかえる,迎接,kanji,391,right,21,出迎える
とうじょう,登場,とうじょう,出場登臺、上場演出、登場出現,kanji,391,right,23,登場
ひきとめる,引き止める,ひきとめる,留、挽留、制止、拉信,kanji,391,right,24,引き止める
ひょうばん,評判,ひょうばん,評信、評論!名聲名有、受到注目,kanji,391,right,26,評判
へいてん,閉店,へいてん,關門、倒閉,kanji,392,left,27,閉店
みせや,店屋,みせや,店舗、商店,kanji,392,left,28,店屋
やっきょく,薬局,やっきょく,藥局、藥鋪、藥店,kanji,392,right,,薬局
ようひんてん,洋品店,ようひんてん,舶來品店、精品店、西裝店,kanji,392,right,,洋品店
うんばん,運搬,うんばん,搬運、運輸,kanji,393,left,03,運搬
かそく,加速,かそく,加速、速度變快,kanji,393,left,05,加速
かもつ,貨物,かもつ,貨物、貨車,kanji,393,right,07,貨物
げしゃ,下車,げしゃ,下車、從車上下來,kanji,393,right,om,下車
こうつうきかん,交通機関,こうつうきかん,交通機關、交通設施,kanji,393,right,op,交通機関
ざせき,座席,ざせき,座位、座席、乘坐、席位,kanji,393,right,11,座席
じそく,時速,じそく,時速、每小時速度,kanji,394,left,13,時速
しゃりん,車輪,しゃりん,排命、勢力表現、排、命於、盡力於,kanji,394,left,14,車輪
