level,page,column,entry_no,headword,bracket,ocr_context
N3,164,left,,だく,抱く,"|だく【抱く】             | / ざり抱 : 用卵 : 心懷,懷抱 、"
N3,164,right,,たたく,叩く,"| たたく 【叩く】               回 / 0)敲,叩;打;詢問 ""徵求;拍鼓掌: 生 / 擊,駁斥;花完,用光"
N3,164,right,,つかむ,掴む,"| つかむ【掴む】 / ) 抓,抓住,揪住,握住;掌握到 , / 相"
N3,164,right,,つつむ,包む,"| つつむ【包む】 / ) 包裏・ 打包, 包上 : 蒙蔽 濾蔽・ / 踢 ;藏在心中,隱瞞;包圍"
N3,164,right,,つなぐ,繋ぐ,"| つなぐ【繋ぐ】 / )挫結,繫;連起,接上;延續,維 / 生命等)"
N3,164,right,,つまさき,爪先,| つまさき【爪先】 / 腳指甲尖端 / つまさき
N3,165,left,17,てくびが,手首,17 | てくびが【手首】 / 名 手腕
N3,165,left,18,てのこう,手の甲,18 | てのこう【手の甲】 / 含 手背
N3,165,left,19,てのひら,手の平・掌,19 | てのひら【手の平・掌】 / 名 手掌
N3,165,left,20,なおす,直す,20 | なおす【直す】 / ⑯下 修理 : 改正 : 治療
N3,165,left,21,なかゆび,中指,21 | なかゆび【中指】 / 色) 中指
N3,165,right,22,なぐる,殴る,"| 22 |なぐる【殴る】 / i (fi 毆打 , 揍;草草了事 / | 亜人を殴る。"
N3,165,right,23,ならす,鳴らす,"全 23 | ならす【鳴らす】 / i ⑯到 鳴,啼,叫;(使)出名;嘮叨 ;放 / : 響屁"
N3,165,right,24,にぎる,握る,"| 24 | にぎる【握る】 / | (af) 握,抓;握飯團或壽司;掌握,抓 / i 住;(圍棋中決定誰先下)抓棋子"
N3,165,right,25,ぬく,抜く,"| 25 | ぬく【抜く】 / ; (正人五-接屆) 抽出, 拔去;選出,摘引; / | 消除・排除 省去・減少 超越"
N3,165,right,26,ぬらす,濡らす,"| 26 | ぬらす【濡らす】 / | @E 浸濕,淋濕,沾濕 / ぬ       こ"
N3,165,right,27,のばす,伸ばす,"| 27 | のばす【伸ばす】 / | @E) 伸展,擴展,放長;延緩(日期), / i 推遲;發展'發揮;擴大,增加;稀釋!"
N3,166,left,28,はくしゅ,拍手,"28 | はくしゅ【拍手】            1 3 / 呈自の 拍手',鼓掌                     1 人 / はくしゅ 。 おく                      1"
N3,166,left,29,はずす,外す,"29 | はずす【外す】                | 3 / if 摘下,解開,取下;錯過,錯開; ! / 落後,失掉;避開,躲過       i("
N3,166,left,30,はら,腹,"30 |はら【腹】                     | : / @ 肝子 :心思 内心活動 ;心情,情緒; ji3 / 心胸,度量;胎內,母體內      |"
N3,166,left,31,ばらばら,,"31 |ばらばら (な)               is / 人 分散貌凌亂,支離破碎的     | 他"
N3,166,left,32,ひざ,膝,"32 | ひざ【膝】                 號 / 偏膝,膝蓋             as / 圓膝左曲(名          |和"
N3,166,left,03,ひじ,肘,3 |ひじ【肘】                   | / る 肘手肘 / ひじ                           上
N3,166,right,,ひとさしゆが,人差し指,| ひとさしゆが【人差し指】 / 選                                       N3 / 食指
N3,166,right,,ほ・ぽ,歩,"| ほ・ぽ【歩】 / 造) 歩 , 歩行 : (距離軍位)歩 / まえ     いっ ぽ すす"
N3,166,right,,まげる,曲げる,"| まげる 【曲げる】 / 二 彎,曲;歪,傾斜;扭曲,和歪曲; / 鶯,放棄;(當舖裡的)典當;偷,竊"
N3,166,right,,もも,股・乃,"| もも【股・乃】 / 股,大腿 / もも   うらがわ   いた"
N3,167,left,01,いっしょう,一生,01 | いっしょう【一生】 / 久) 一生 ・ 終生・ 一募子 / わたし いっしょうけっこん
N3,167,left,02,いのち,命,"02 | いのち【命】 / る 生命,命;壽命 / いのち あぶ"
N3,167,left,03,うむ,産む,03 | うむ【産む】 / (8) 生 : 産 / おんな  4   )
N3,167,left,04,せい,性,04 | せい【性】 / @.漢造) 性別;性慾;本性 / せい  め ざ
N3,167,left,05,せいねんがっぴ,生年月E,05 | せいねんがっぴ【生年月E / @ 出生年月日 生日 / せいねんがっ び    か
N3,167,left,06,たんじょう,誕生,"06 | たんじょう【誕生】 / 各自め 誕生・ 出生 : 成立・創立 , 創 / 166 | 誕生生命/老年死亡"
N3,167,right,01,おい,老い,| 01 | おい【老い】 / 和人者)老人 / :   からだ お    かん
N3,167,right,02,こうれい,高齢,| o2 | こうれい【高齢】 / :   かれ ひゃくさい こうれい    い / ; 圏彼は百歳の高齢まで生きた。
N3,167,right,08,しご,死後,| os | しご【死後】 / し ご  せかい み / i 圏死後の世界を見た。
N3,167,right,04,しぼう,死亡,| 04 | しぼう【死亡】 / … 1 (名 死亡 / 】 回事故で死亡する。
N3,167,right,08,せいぜん,生前,| os | せいぜん【生前】 / 同 @ 生前 / ちち せいぜんかわい         ねこ
N3,168,left,06,なくなる,亡くなる,06 | なくなる 【亡くなる】       1 0 / 中5) 去世・ 死亡                | (1 / 団おじいさんが亡くなった。   重
N3,168,left,01,えいよう,上栄養,01 | えいよう【上栄養】          點 / 含營養                  : 語 / えいよう た
N3,168,left,02,おきる,起きる,"02 | おきる【起きる】           | 吧 / 阮= (倒著的東西起來 ,立起來;起床;  。 / 轅才 工起喜亡(如,           ; 0"
N3,168,left,03,おこす,起こす,03 | おこす【起こす】           | / 5) 扶起 : 叫醒 引起       | / 各      お                  :
N3,168,left,94,けんこう,健康,94 |けんこう【健康】          | 太 / 健康的 健全的 / けんこう ゃ< だ               :
N3,168,left,05,しんちょう,身長,5 |しんちょう【身長】 / る身高                    ; 回 / しん5う の                    1
N3,168,right,,せいちょう,成長,"| せいちょう【成長】 / 貞 (経済生産)成長・増長生展: N3 / \、動物)生長,發育                 回"
N3,168,right,,せわ,世話,"|せわ【世話】                       雪 / 也吃 援助 , 幫助; 介紹 ,推薦;照顧, ご / 料 : 俗語 常吉"
N3,168,right,,そだつ,育つ,"| そだつ【育つ】 / ) 成長,長大,發育 / げん き   でだ"
N3,168,right,,たいじゅう,体重,| たいじゅう【体重】 / 體重 / たいじゅう   お
N3,168,right,,のびる,伸びる,"| のびる 【伸びる】 / (長度等)變長,伸長;(皺摺等) / 曳;擴展,到達;(勢力、才能等)擴"
N3,168,right,,はみがき,歯磨き,"| はみがき【歯磨き】 / 兩牙;牙膏,牙膏粉;牙刷 / ょよくご   は"
N3,169,left,12,はやす,生やす,12 | はやす【生やす】 / af) 使生長 : 留(器子) / ひげ   は
N3,169,left,01,おかしい,可笑しい,"01 | おかしい【可笑しい】 / 號奇怪,可笑;不正常 / い   ちょう し"
N3,169,left,02,かゆい,痺い,02 | かゆい【痺い】 / 癢的 / あたま かゆ
N3,169,left,03,為打<,渴<1,"03 |為打<【渴<1】 / @5) 渴,乾渴;渴鹿,內心的要求 / 點吃生碩濁<。"
N3,169,left,04,ぐっすり,,"04 | ぐっすり / 全 熟睡,釀睡 / ね"
N3,169,left,05,けんさ,検査,"05 | けんさ【検査】 / 客-凶功 檢查,檢驗 / けん さ   とお"
N3,169,left,06,さます,覚ます,"06 | さます【覚ます】 / ⑯5) (從睡夢中)弄醒,'喚醒;(從迷和3 / 錯誤中)清醒,醒酒;使清醒,'使覺!"
N3,169,right,07,さめる,覚める,"07 | さめる【覚める】 / | 守F=) (從睡夢中)醒,醒過來;(從迷惑、 / 4 ji 錯誤、沉醉中醒悟,清醒"
N3,169,right,08,しゃっくり,,08 |しゃっくり / | 所自功 打號 / | 國六2X選太出有。
N3,169,right,09,たいりょく,体力,| 09 | たいりょく【体力】 / : る) 體力 / :   たいりょく
N3,169,right,10,ちょうし,調子,"| 10 |ちょうし【調子】 / | @ (音樂)調子,音調;語調,聲調 ,口氣; / i 格調,風格;情況,狀況"
N3,169,right,11,つかれ,疲れ,"i 11 |つかれ【疲れ】 / | る) 疲勞,疲之,疲倦 / :   つか    で"
N3,169,right,12,どきどき,,| 12 |どきどき / i (全員ゆ (心臓)携通携導地跳・二上八下 / 5   しんぞう
N3,170,left,13,ぬける,抜ける,"13 |ぬける【抜ける】           | 0 / afっ 脫落 ,掉落;四漏;脫;離,離開, | / 消失,散掉 :湄走,壩脫       |"
N3,170,left,14,ねむる人,眠る,"14 | ねむる人【眠る】             i 人 / く<すり ねむ _               : 品 / 回芒詞眠吃蔬砰。, 譯"
N3,170,left,15,はったつ,発達,"15 | はったつ【発達】           | / @-自(身心)成熟,發達;擴展,進步; 当 / (機能) 發達,發展"
N3,170,left,16,へんか,変化,"16 | へんか【変化】           1 ( / @'-和9 變化,改變;(語法)變形,活用 / へん か  きま                  2 例"
N3,170,left,17,よわまる,弱まる,"17 | よわまる【弱まる】         | @ / 5) 變弱,衰弱           1 / からだ よわ                 : 區"
N3,170,left,01,いためる,傷める・痛める,"01 |いためる【傷める・痛める】 :- / っ 使(身體)疼痛,損傷;使(心裡) ! 0 / 痛苦                        ; 人"
N3,170,right,,ウイルス,virus,"| ウイルス 【virus】                       3 / 病毒,濾過性病毒          N / ウイルスにかかる。                     le"
N3,170,right,,さます,冷ます,| さます【冷ます】 / ) 冷卻 ・弄涼 : (使熱情ヽ興趣)降低 : / 熱在冷未才
N3,170,right,,しゅじゅつ,手術,| しゅじゅつ【手術】 / 他サ) 手術 / しゅじゅつっ      なお
N3,170,right,,しょうじょう,症状,| しょうじょう【症状】 / 症狀
N3,170,right,,じょうたい,状態,"| じょうたい【状態】 / 狀態,情況 / しゅじゅうつ ご    じょうたい"
N3,170,right,,ダウン,down,| ダウン 【down】 / 自他坊 下 ・ 倒下 ・ 向下 : 落下 :下隆・ / 腿;(棒)出局;(拳擊)擊倒
N3,171,left,09,ちりょう,治療,09 | ちりょう【治療】 / (名・他ず) 治療・ 臣療・ 賢治 / ち りょうけいかく    き
N3,171,left,10,なおす,治す,"10 | なおす【治す】 / ⑯五) 醫治,治療 / むし ば   なお"
N3,171,left,11,ぼう,防,11 | ぼう【防】 / 生) 防備・防止 : 堤防 / よ ぼう    ち りょう   か
N3,171,left,12,ほうたい,包帯,12 | ほうたい【包帯】 / (名・他 (醫)繃帶 / ほうたい    か
N3,171,left,13,まく,巻く,13 | まく【巻く】 / (正五・他五) 形成漩渦;喘不上氣來;捲 / 纏繞;上發條;捲起;包圍;(登山)
N3,171,left,14,みる,診る,14 | みる【診る】 / かんじゃ 。 み / 較 患者を診る。
N3,171,left,15,よぼう,予防,15 | よぼう【予防】 / (名・他) 預防 / びょう き    よ ぼう   たいせつ
N3,171,right,01,くさい,臭い,| o1 | くさい【臭い】 / :   くさ  にお / ; 圏臭い匂いがする。
N3,171,right,oz,けつえき,自液,| oz | けつえき【自液】 / …定血・血液 / 2   けつえき  と
N3,171,right,03,こぼれる,零れる,| 03 | こぼれる【零れる】 / “iF 濁落・流出:溢出・漂出?(花) / | 掉落
N3,171,right,04,さそう,誘う,"- | 04 |さそう【誘う】 / i en 約,邀請;勸誘 ,會同;誘惑 ・勾引| / | 引誘,引起"
N3,171,right,05,なみだ,涙,"| 05 | なみだ【涙】 / ""名 涙・眼涙: 軸泣 : 同情 / : なみだ"
N3,171,right,06,ふくむ,含む,"| 06 |ふくむ【含む】 / "" 1 (Em 含(在嘴裡) : 帯有・ 包含 / i 解,知道 ;含蓄;懷(恨);鼓起;(花)"
N3,172,left,91,あらわす,現す,"91 | あらわす【現す】         | / es 現 顯現,顯吉         |"
N3,172,left,02,しょうじょ,少女,"02 | しょうじょ【少女】    1 / 入少女,小姑娘           | 。"
N3,172,left,03,しょうねん,少年,03 | しょうねん【少年】          |ー / 少年                     1 0 / しょうねん 。 ころ もど               3 二
N3,172,left,,せいじん,成人,% | せいじん【成人】         | / 宮下 成年人 : 成長・(長大)成人 。 / せいじん   はたら   で           | 1
N3,172,left,05,せいねん,青年,05 | せいねん[青年】         器 / る青年・年軽人
N3,172,right,,ちゅうこうねん,中高年,| ちゅうこうねん【中高年】 / 中年和老年 : 中老年 / 5%うこうねん にんき
N3,172,right,,ちゅうねん,中年,| ちゅうねん【中年】 / 中年 / ちゅうねん
N3,172,right,,としうえ,年上,| としうえ【年上】 / 年長 年歳大(的人) / としうえ   ひと   けい ご   つか
N3,172,right,,としより,年寄り,| としより【年寄り】 / 老人:(史)重臣 ・家老:(史)村長:(史) / 管家; (相撲)退休的力士 ・ 顧問
N3,172,right,,ミス,Miss,"| ミス【Miss】 / 小姐,姑娘 / に ほん かがや"
N3,173,left,11,めうえ,目上,11 | めうえ【目上】 / @人上司;長輩 / ひと    に
N3,173,left,12,ろうじん,老人,12 | ろうじん【老人】 / 名 老人・ 老年人 / ろうじん
N3,173,left,13,わかもの,若者,13 | わかもの【若者】 / る) 年軽人・ 青年 / わかもの       あいだ ゆうめい
N3,173,left,01,アマチュア,amateur,01 | アマチュア 【amateur】 / 業餘愛好者;外行 / せんしゅ              たか
N3,173,left,02,いもうとさん,妹さん,02 | いもうとさん【妹さん】 / 妹妹 '令妹(!妹J的鄭重說法) / いもう
N3,173,left,03,おまごさん,お孫さん,"03 | おまごさん【お孫さん】 / @ 孫子,孫女,令孫(「孫J的鄭重說? / まご        なんにん"
N3,173,right,08,グループ,group,"os | グループ 【group】 / | @ (共同行動的)集團,夥伴;組,幫,群 / <"
N3,173,right,oe,こいびと,恋人,"| oe | こいびと【恋人】 / る 情人 , 意中人 / | 圏恋人ができた。"
N3,173,right,07,こうはい,後募,"07 | こうはい【後募】 / : 全 後來的同事,(同一學校)後班生; / | 晚輩,後生"
N3,173,right,08,こうれいしゃ,高齢者,"""08 | こうれいしゃ【高齢者】 / i る 高齢者 年高者 / CO  こうれいしゃ にんずう  ふ"
N3,173,right,09,こじん,個人,i 09 | こじん【個人】 / ; @ 個人 / ww   こ じんてき もんだい
N3,173,right,10,しじん,詩人,| 10 | しじん【詩人】          ( / | @ 詩人 / ます
N3,174,left,01,レしゃ,者,"1 | レしゃ【者】                 1 上 / (全者,人;(特定的)事物,場所     as / にん              し ぼうしゃ               :"
N3,174,left,12,しゅ,手,12 | しゅ【手】                  1 / (又 手;親手;專家;有技藝或資格的人 ;. / じょしゅ   よ                      :
N3,174,left,03,しゅじん,主人,"3 | しゅじん【主人】       : / @ 家長,一家之主 ;丈夫 '外子;主人; j- / 東家,老闆,店主          本"
N3,174,left,14,じょ,女,14 | じょ【女】                 | / 名:江牌) (文)女見 : 女人 ・婦女       ー / しょうじょ   み              :
N3,174,left,05,しょくにん,職人,"5 | しょくにん【職人】           . / 工匠                            : , / しょくにん"
N3,174,left,16,しりあい,知り合い,16 | しりあい【知り合い】      1 1 / 人@) 熟人 朋友 / 団知り合いになる。
N3,174,right,,スター,star,"|スター【star】 / (影劇)明星,主角;星狀物,星        N3 / |スーパースマーになる。"
N3,174,right,,だん,団,"| だん【団】 / 全 團,圓團 ;團體 / だんたい 。 りょこう い"
N3,174,right,,だんたい,団体,"| だんたい【団体】 / 團體,集體 / だんたい   うご"
N3,174,right,,ちょう,長,"| ちょう【長】 / 藻告) 長,首領;長輩;長處 / いっ か   ちょう        がん ば"
N3,174,right,,どくしん,独身,|どくしん【独身】 / 單身 / どくしん  せいかつ   たの
